3.7828e-20	4.6427e-19	5.1741e-18	5.2465e-17	4.8495e-16	4.0939e-15	3.1623e-14	2.2392e-13	1.4561e-12	8.7120e-12	4.8043e-11	2.4462e-10	1.1521e-09	5.0280e-09	2.0368e-08	7.6713e-08	2.6911e-07	8.8076e-07	2.6938e-06	7.7122e-06	2.0702e-05	5.2185e-05	1.2374e-04	2.7642e-04	5.8267e-04	1.1607e-03	2.1886e-03	3.9120e-03	6.6386e-03	1.0711e-02	1.6457e-02	2.4110e-02	3.3733e-02	4.5135e-02	5.7835e-02	7.1071e-02	8.3872e-02	9.5181e-02	1.0401e-01	1.0960e-01	1.0960e-01	1.0401e-01	9.5181e-02	8.3872e-02	7.1071e-02	5.7835e-02	4.5135e-02	3.3733e-02	2.4110e-02	1.6457e-02	1.0711e-02	6.6386e-03	3.9120e-03	2.1886e-03	1.1607e-03	5.8267e-04	2.7642e-04	1.2374e-04	5.2185e-05	2.0702e-05	7.7122e-06	2.6938e-06	8.8076e-07	2.6911e-07	7.6713e-08	2.0368e-08	5.0280e-09	1.1521e-09	2.4462e-10	4.8043e-11	8.7120e-12	1.4561e-12	2.2392e-13	3.1623e-14	4.0939e-15	4.8495e-16	5.2465e-17	5.1741e-18	4.6427e-19	3.7828e-20
2.3445e-20	2.8774e-19	3.2068e-18	3.2516e-17	3.0056e-16	2.5373e-15	1.9599e-14	1.3878e-13	9.0247e-13	5.3995e-12	2.9776e-11	1.5161e-10	7.1406e-10	3.1163e-09	1.2623e-08	4.7545e-08	1.6679e-07	5.4587e-07	1.6695e-06	4.7798e-06	1.2830e-05	3.2343e-05	7.6691e-05	1.7132e-04	3.6112e-04	7.1939e-04	1.3565e-03	2.4246e-03	4.1144e-03	6.6386e-03	1.0199e-02	1.4943e-02	2.0907e-02	2.7973e-02	3.5845e-02	4.4048e-02	5.1982e-02	5.8991e-02	6.4464e-02	6.7924e-02	6.7924e-02	6.4464e-02	5.8991e-02	5.1982e-02	4.4048e-02	3.5845e-02	2.7973e-02	2.0907e-02	1.4943e-02	1.0199e-02	6.6386e-03	4.1144e-03	2.4246e-03	1.3565e-03	7.1939e-04	3.6112e-04	1.7132e-04	7.6691e-05	3.2343e-05	1.2830e-05	4.7798e-06	1.6695e-06	5.4587e-07	1.6679e-07	4.7545e-08	1.2623e-08	3.1163e-09	7.1406e-10	1.5161e-10	2.9776e-11	5.3995e-12	9.0247e-13	1.3878e-13	1.9599e-14	2.5373e-15	3.0056e-16	3.2516e-17	3.2068e-18	2.8774e-19	2.3445e-20
1.3816e-20	1.6956e-19	1.8897e-18	1.9161e-17	1.7711e-16	1.4952e-15	1.1549e-14	8.1780e-14	5.3181e-13	3.1818e-12	1.7546e-11	8.9342e-11	4.2079e-10	1.8364e-09	7.4387e-09	2.8018e-08	9.8286e-08	3.2167e-07	9.8384e-07	2.8167e-06	7.5607e-06	1.9059e-05	4.5193e-05	1.0096e-04	2.1280e-04	4.2393e-04	7.9934e-04	1.4288e-03	2.4246e-03	3.9120e-03	6.0103e-03	8.8056e-03	1.2320e-02	1.6484e-02	2.1123e-02	2.5957e-02	3.0632e-02	3.4762e-02	3.7988e-02	4.0027e-02	4.0027e-02	3.7988e-02	3.4762e-02	3.0632e-02	2.5957e-02	2.1123e-02	1.6484e-02	1.2320e-02	8.8056e-03	6.0103e-03	3.9120e-03	2.4246e-03	1.4288e-03	7.9934e-04	4.2393e-04	2.1280e-04	1.0096e-04	4.5193e-05	1.9059e-05	7.5607e-06	2.8167e-06	9.8384e-07	3.2167e-07	9.8286e-08	2.8018e-08	7.4387e-09	1.8364e-09	4.2079e-10	8.9342e-11	1.7546e-11	3.1818e-12	5.3181e-13	8.1780e-14	1.1549e-14	1.4952e-15	1.7711e-16	1.9161e-17	1.8897e-18	1.6956e-19	1.3816e-20
7.7293e-21	9.4864e-20	1.0572e-18	1.0720e-17	9.9089e-17	8.3650e-16	6.4614e-15	4.5753e-14	2.9753e-13	1.7801e-12	9.8164e-12	4.9983e-11	2.3541e-10	1.0274e-09	4.1617e-09	1.5675e-08	5.4987e-08	1.7996e-07	5.5042e-07	1.5758e-06	4.2299e-06	1.0663e-05	2.5283e-05	5.6481e-05	1.1906e-04	2.3717e-04	4.4720e-04	7.9934e-04	1.3565e-03	2.1886e-03	3.3625e-03	4.9264e-03	6.8925e-03	9.2223e-03	1.1817e-02	1.4522e-02	1.7137e-02	1.9448e-02	2.1253e-02	2.2393e-02	2.2393e-02	2.1253e-02	1.9448e-02	1.7137e-02	1.4522e-02	1.1817e-02	9.2223e-03	6.8925e-03	4.9264e-03	3.3625e-03	2.1886e-03	1.3565e-03	7.9934e-04	4.4720e-04	2.3717e-04	1.1906e-04	5.6481e-05	2.5283e-05	1.0663e-05	4.2299e-06	1.5758e-06	5.5042e-07	1.7996e-07	5.4987e-08	1.5675e-08	4.1617e-09	1.0274e-09	2.3541e-10	4.9983e-11	9.8164e-12	1.7801e-12	2.9753e-13	4.5753e-14	6.4614e-15	8.3650e-16	9.9089e-17	1.0720e-17	1.0572e-18	9.4864e-20	7.7293e-21
4.0992e-21	5.0311e-20	5.6069e-19	5.6853e-18	5.2551e-17	4.4363e-16	3.4268e-15	2.4265e-14	1.5779e-13	9.4407e-13	5.2061e-12	2.6509e-11	1.2485e-10	5.4486e-10	2.2071e-09	8.3130e-09	2.9162e-08	9.5443e-08	2.9191e-07	8.3573e-07	2.2433e-06	5.6550e-06	1.3409e-05	2.9954e-05	6.3141e-05	1.2578e-04	2.3717e-04	4.2393e-04	7.1939e-04	1.1607e-03	1.7833e-03	2.6127e-03	3.6554e-03	4.8910e-03	6.2672e-03	7.7016e-03	9.0887e-03	1.0314e-02	1.1271e-02	1.1876e-02	1.1876e-02	1.1271e-02	1.0314e-02	9.0887e-03	7.7016e-03	6.2672e-03	4.8910e-03	3.6554e-03	2.6127e-03	1.7833e-03	1.1607e-03	7.1939e-04	4.2393e-04	2.3717e-04	1.2578e-04	6.3141e-05	2.9954e-05	1.3409e-05	5.6550e-06	2.2433e-06	8.3573e-07	2.9191e-07	9.5443e-08	2.9162e-08	8.3130e-09	2.2071e-09	5.4486e-10	1.2485e-10	2.6509e-11	5.2061e-12	9.4407e-13	1.5779e-13	2.4265e-14	3.4268e-15	4.4363e-16	5.2551e-17	5.6853e-18	5.6069e-19	5.0311e-20	4.0992e-21
2.0577e-21	2.5255e-20	2.8146e-19	2.8539e-18	2.6380e-17	2.2270e-16	1.7202e-15	1.2181e-14	7.9209e-14	4.7391e-13	2.6134e-12	1.3307e-11	6.2673e-11	2.7351e-10	1.1079e-09	4.1730e-09	1.4639e-08	4.7911e-08	1.4653e-07	4.1952e-07	1.1261e-06	2.8387e-06	6.7311e-06	1.5037e-05	3.1695e-05	6.3140e-05	1.1906e-04	2.1280e-04	3.6112e-04	5.8267e-04	8.9519e-04	1.3115e-03	1.8350e-03	2.4552e-03	3.1460e-03	3.8661e-03	4.5624e-03	5.1776e-03	5.6579e-03	5.9617e-03	5.9617e-03	5.6579e-03	5.1776e-03	4.5624e-03	3.8661e-03	3.1460e-03	2.4552e-03	1.8350e-03	1.3115e-03	8.9519e-04	5.8267e-04	3.6112e-04	2.1280e-04	1.1906e-04	6.3140e-05	3.1695e-05	1.5037e-05	6.7311e-06	2.8387e-06	1.1261e-06	4.1952e-07	1.4653e-07	4.7911e-08	1.4639e-08	4.1730e-09	1.1079e-09	2.7351e-10	6.2673e-11	1.3307e-11	2.6134e-12	4.7391e-13	7.9209e-14	1.2181e-14	1.7202e-15	2.2270e-16	2.6380e-17	2.8539e-18	2.8146e-19	2.5255e-20	2.0577e-21
9.7619e-22	1.1981e-20	1.3352e-19	1.3539e-18	1.2515e-17	1.0565e-16	8.1607e-16	5.7785e-15	3.7577e-14	2.2482e-13	1.2398e-12	6.3128e-12	2.9732e-11	1.2976e-10	5.2561e-10	1.9797e-09	6.9448e-09	2.2729e-08	6.9517e-08	1.9902e-07	5.3423e-07	1.3467e-06	3.1933e-06	7.1334e-06	1.5037e-05	2.9954e-05	5.6480e-05	1.0096e-04	1.7132e-04	2.7642e-04	4.2468e-04	6.2220e-04	8.7052e-04	1.1648e-03	1.4925e-03	1.8341e-03	2.1644e-03	2.4563e-03	2.6842e-03	2.8282e-03	2.8282e-03	2.6842e-03	2.4563e-03	2.1644e-03	1.8341e-03	1.4925e-03	1.1648e-03	8.7052e-04	6.2220e-04	4.2468e-04	2.7642e-04	1.7132e-04	1.0096e-04	5.6480e-05	2.9954e-05	1.5037e-05	7.1334e-06	3.1933e-06	1.3467e-06	5.3423e-07	1.9902e-07	6.9517e-08	2.2729e-08	6.9448e-09	1.9797e-09	5.2561e-10	1.2976e-10	2.9732e-11	6.3128e-12	1.2398e-12	2.2482e-13	3.7577e-14	5.7785e-15	8.1607e-16	1.0565e-16	1.2515e-17	1.3539e-18	1.3352e-19	1.1981e-20	9.7619e-22
4.3699e-22	5.3633e-21	5.9772e-20	6.0608e-19	5.6022e-18	4.7293e-17	3.6531e-16	2.5867e-15	1.6821e-14	1.0064e-13	5.5499e-13	2.8259e-12	1.3310e-11	5.8085e-11	2.3529e-10	8.8620e-10	3.1088e-09	1.0175e-08	3.1119e-08	8.9092e-08	2.3915e-07	6.0285e-07	1.4295e-06	3.1933e-06	6.7311e-06	1.3409e-05	2.5283e-05	4.5192e-05	7.6690e-05	1.2374e-04	1.9011e-04	2.7852e-04	3.8969e-04	5.2140e-04	6.6812e-04	8.2102e-04	9.6890e-04	1.0995e-03	1.2016e-03	1.2661e-03	1.2661e-03	1.2016e-03	1.0995e-03	9.6890e-04	8.2102e-04	6.6812e-04	5.2140e-04	3.8969e-04	2.7852e-04	1.9011e-04	1.2374e-04	7.6690e-05	4.5192e-05	2.5283e-05	1.3409e-05	6.7311e-06	3.1933e-06	1.4295e-06	6.0285e-07	2.3915e-07	8.9092e-08	3.1119e-08	1.0175e-08	3.1088e-09	8.8620e-10	2.3529e-10	5.8085e-11	1.3310e-11	2.8259e-12	5.5499e-13	1.0064e-13	1.6821e-14	2.5867e-15	3.6531e-16	4.7293e-17	5.6022e-18	6.0608e-19	5.9772e-20	5.3633e-21	4.3699e-22
1.8429e-22	2.2619e-21	2.5208e-20	2.5561e-19	2.3626e-18	1.9945e-17	1.5407e-16	1.0909e-15	7.0942e-15	4.2444e-14	2.3406e-13	1.1918e-12	5.6131e-12	2.4496e-11	9.9230e-11	3.7374e-10	1.3111e-09	4.2910e-09	1.3124e-08	3.7573e-08	1.0086e-07	2.5424e-07	6.0285e-07	1.3467e-06	2.8387e-06	5.6550e-06	1.0663e-05	1.9059e-05	3.2343e-05	5.2185e-05	8.0176e-05	1.1746e-04	1.6434e-04	2.1989e-04	2.8177e-04	3.4625e-04	4.0862e-04	4.6372e-04	5.0674e-04	5.3394e-04	5.3394e-04	5.0674e-04	4.6372e-04	4.0862e-04	3.4625e-04	2.8177e-04	2.1989e-04	1.6434e-04	1.1746e-04	8.0176e-05	5.2185e-05	3.2343e-05	1.9059e-05	1.0663e-05	5.6550e-06	2.8387e-06	1.3467e-06	6.0285e-07	2.5424e-07	1.0086e-07	3.7573e-08	1.3124e-08	4.2910e-09	1.3111e-09	3.7374e-10	9.9230e-11	2.4496e-11	5.6131e-12	1.1918e-12	2.3406e-13	4.2444e-14	7.0942e-15	1.0909e-15	1.5407e-16	1.9945e-17	2.3626e-18	2.5561e-19	2.5208e-20	2.2619e-21	1.8429e-22
7.3108e-23	8.9728e-22	9.9998e-21	1.0140e-19	9.3725e-19	7.9122e-18	6.1117e-17	4.3276e-16	2.8142e-15	1.6837e-14	9.2850e-14	4.7278e-13	2.2267e-12	9.7175e-12	3.9364e-11	1.4826e-10	5.2010e-10	1.7022e-09	5.2062e-09	1.4905e-08	4.0009e-08	1.0086e-07	2.3915e-07	5.3423e-07	1.1261e-06	2.2433e-06	4.2299e-06	7.5606e-06	1.2830e-05	2.0701e-05	3.1805e-05	4.6597e-05	6.5194e-05	8.7230e-05	1.1178e-04	1.3736e-04	1.6210e-04	1.8395e-04	2.0102e-04	2.1181e-04	2.1181e-04	2.0102e-04	1.8395e-04	1.6210e-04	1.3736e-04	1.1178e-04	8.7230e-05	6.5194e-05	4.6597e-05	3.1805e-05	2.0701e-05	1.2830e-05	7.5606e-06	4.2299e-06	2.2433e-06	1.1261e-06	5.3423e-07	2.3915e-07	1.0086e-07	4.0009e-08	1.4905e-08	5.2062e-09	1.7022e-09	5.2010e-10	1.4826e-10	3.9364e-11	9.7175e-12	2.2267e-12	4.7278e-13	9.2850e-14	1.6837e-14	2.8142e-15	4.3276e-16	6.1117e-17	7.9122e-18	9.3725e-19	1.0140e-19	9.9998e-21	8.9728e-22	7.3108e-23
